B	BP	BV	id	normal / touch / 360 / detachable	Brand	Model	Best Price	Color	Screen	RAM	Processor	VRAM	GPU	Storage	OS	MS offc	Warranty	Thickness	Weight	Backlit keyboard	DVD	91mobiles	Amazon	Flipkart	Snapdeal	Tata Cliq	Croma	screen size in numbers	processor score	gpu score	ddr4/ddr3	gddr5/ddr3	ssd/hdd	RAM Memory	VRAM Memory	cpu score bucket	gpu score bucket	comment on processor	comment on GPU	pic name	series name	part number / model name for HP	model name for HP subtracted	Build Score (x/4)	Build Review	Screen Score (x/4)	Screen Review	Audio Score (x/4)	Audio Review	Keyboard (x/4)	Keyboard Review	Touchpad Score (x/4)	Touchpad Review	Heating Score (x/3)	Heating Review	Additional Cons (not in brackets)	Additional Pros (not in brackets)
3	3	9	712	normal	MSI	CX62 7QL	53990	Black	"15.6"" FHD"	4GB DDR4	i7 7500U	2GB DDR3	NV GT 940MX	1TB 5400RPM	DOS	No	-											15.6	5250	32	1	0	1	4	2	6	2	i7 7500U performs 5-10% better than i7 6560U & 10-15% worse than i5 6300HQ	940MX is the best mid-range GPU	CX62_15_Black	CX62	7QL		1	cheap plastic, keyboard and palm rest can be flexed with little presure, satisfactory hinges	2	poor contrast and viewing angles, average brightness	1	loud but bad quality	2	shallow, cheap plastic keys	3	textured surface, works well	3	-		
1	1	1	713	normal	MSI	GP62 7RD Leopard	103733	Black	"15.6"" FHD"	8GB DDR4	i7 7700HQ	2GB GDDR5	NV GTX 1050	1TB 7200RPM + 128GB SSD	Win 10	No	2 yr											15.6	8971	48	1	1	3	8	2	6	3	i7 7700HQ performs 10-15% better than i7 6700HQ	capable of playing even the most demanding games on highest resolution	GP62_15_Black	GP62	7RD Leopard		3	smooth matte texture on lid and top of base, rigid body, good ginges 	2	good brightness, poor contrast and colors considering pricing	2	loud, decent quality, lacks bass	3	very quiet, firm keys	3	textured surface, works well, loud buttons	2	keyboard and touchpad get warm under heavy usage making it little uncomfortable to use, cool under normal usage		
2	2	2	714	normal	MSI	GL62 7RD (i7 version)	72990	Black	"15.6"" FHD"	8GB DDR4	i7 7700HQ	2GB GDDR5	NV GTX 1050	1TB 7200RPM	DOS	No	2 yr											15.6	8971	48	1	1	2	8	2	6	3	i7 7700HQ performs 10-15% better than i7 6700HQ	capable of playing even the most demanding games on highest resolution	GL62_15_Black	GL62	7RD (i7 version)		2	entirely plastic, wobbly lid, decent hinges, satisfactory quality overall	2	average brightness, wide color gamut, low contrast, poor viewing angles	1	tinny and unbalaced, decent volume	3	-	3	textured surface, works well, loud buttons	1	top of base unit gets hot under heavy usage making it uncomfortable to use, cool under normal usage		
2	2	2	715	normal	MSI	GL62 7QF	73990	Black	"15.6"" FHD"	8GB DDR4	i7 7700HQ	2GB GDDR5	NV GTX 960M	1TB 7200RPM	DOS	No	2 yr											15.6	8971	44	1	1	2	8	2	6	3	i7 7700HQ performs 10-15% better than i7 6700HQ	capable of playing games like crysis 3, battlefield 1 on high resolution	GL62_15_Black	GL62	7QF		2	entirely plastic, wobbly lid, decent hinges, satisfactory quality overall	2	average brightness, wide color gamut, low contrast, poor viewing angles	1	tinny and unbalaced, decent volume	3	-	3	textured surface, works well, loud buttons	1	top of base unit gets hot under heavy usage making it uncomfortable to use, cool under normal usage		
2	2	2	716	normal	MSI	GL62M 7RD (i7 version)	88490	Black	"15.6"" FHD"	8GB DDR4	i7 7700HQ	2GB GDDR5	NV GTX 1050	1TB 7200RPM	Win 10	No	2 yr											15.6	8971	48	1	1	2	8	2	6	3	i7 7700HQ performs 10-15% better than i7 6700HQ	capable of playing even the most demanding games on highest resolution	GL62M_15_Black	GL62M	7RD (i7 version)		2	entirely plastic, wobbly lid, decent hinges, top of base can be flexed with little pressure	2	average brightness and contrast, narrow viewing angles	1	loud but bad quality	3	-	3	-	3	gets little warm under heavy usage		
2	2	2	717	normal	MSI	GL62M 7RDX (i7 version)	89990	Black	"15.6"" FHD"	8GB DDR4	i7 7700HQ	2GB GDDR5	NV GTX 1050	1TB 7200RPM	Win 10	No	2 yr											15.6	8971	48	1	1	2	8	2	6	3	i7 7700HQ performs 10-15% better than i7 6700HQ	capable of playing even the most demanding games on highest resolution	GL62M_15_Black	GL62M	7RDX (i7 version)		2	entirely plastic, wobbly lid, decent hinges, top of base can be flexed with little pressure	2	average brightness and contrast, narrow viewing angles	1	loud but bad quality	3	-	3	-	3	gets little warm under heavy usage		
25	31	26	718	detachable	Acer	Aspire Switch 10E SW3-016 (NT.G8WEK.002)	12917	Red	"10.1"" HD"	2GB DDR3	Atom x5-Z8300	Integrated	Integrated	32GB eMMC	Win 10	No	1 yr											10.1	1202	0	0	0	1	2	0	1	0	Atom x5-Z8300 performs 30-40% better than Atom Z3735F & 25-30% worse than Atom x5-Z8500		Aspire Switch 10 E_SW3_10_Red	Aspire Switch 10E SW3-016 	NT.G8WEK.002		2	cheap patterned hard plastic body	3	good brightness, contrast and viewing angles	3	good quality & loud considering size of laptop	3	quiet, comfortable, good quality considering price	3	-	2	gets warm under prolonged or heavy usage		
6	12	24	719	normal	Dell	Inspiron 15 5559 (Z566501UIN9)	30900	Black	"15.6"" HD"	4GB DDR3	i3 6100U	Integrated	Integrated	1TB 5400RPM	Linux	No	1 yr											15.6	3754	0	0	0	1	4	0	4	0	i3 6100U performs 15-20% better than i3 6006U & 0-5% worse than i3 7100U		Inspiron 15 5000_15_Black	Inspiron 15 5559 	Z566501UIN9		3	strong hinges, body plastic quality is average	3	very good contrast, poor brightness, average color accuracy, good viewing angles	2	loud, but low quality: thin and lacks bass	2	flat and slightly rough keys, unimpressive depth	3	roughened surface for better precision	3	-		
6	6	6	720	normal	Dell	Inspiron 15 7559 (Z567301SIN9)	76490	Black	"15.6"" FHD"	8GB DDR3	i5 6300HQ	4GB GDDR5	NV GTX 960M	1TB 5400RPM	Win 10	Yes	1 yr											15.6	6018	44	0	1	1	8	4	6	3	i5 6300HQ performs 10-15% better than i7 7500U & 10-15% worse than i5 7300HQ	capable of playing games like crysis 3, battlefield 1 on high resolution	Inspiron 15 7000_15_Black	Inspiron 15 7559 	Z567301SIN9		3	good quality plastic body, lid and palm rest have soft-touch finish	3	contrast and brightness could have been better	3	good volume and quality. lacks deep bass	2	spongy keys	3	good accuracy and precision, but keypad recognizes only upto 2 fingers 	2	remains cool around palm rest, 2 fans at the back, 1 on left		
3	3	9	721	normal	Dell	Inspiron 15 5567 (Z563503SIN9)	62000	Black	"15.6"" FHD"	8GB DDR4	i5 7200U	4GB GDDR5	AMD R7 M445	1TB 5400RPM	Win 10	Yes	1 yr											15.6	4732	21	1	1	1	8	4	5	2	i5 7200U performs 15-20% better than i5 6200U & 5-10% worse than i7 7500U	not as good as 940MX, 930MX, 920MX, but much better than R5 M430/M330	Inspiron 15 5000 new_15_Black	Inspiron 15 5567 	Z563503SIN9		3	glossy top surface, good plastic body, strong honges	2	low contrast, pale colors, good brightness distribution 	2	good volume, decent quality, lacks bass	3	decent overall	3	roughened surface for better precision	3	-		
3	3	3	722	normal	Dell	Inspiron 15 7567 (A562101SIN9)	81690	Black-Red	"15.6"" FHD"	8GB DDR4	i5 7300HQ	4GB GDDR5	NV GTX 1050	1TB 5400RPM	Win 10	Yes	1 yr											15.6	6850	48	1	1	1	8	4	6	3	i5 7300HQ performs 10-15% better than i5 6300HQ & 15-20% worse than i7 6700HQ	capable of playing even the most demanding games on highest resolution	Inspiron 15 7000_15_Black-Red	Inspiron 15 7567 	A562101SIN9		3	feels premium due to rounded and rubberized surface textures, decent overall material quality, red fan grills and red strips on front edge look stylish	2	poor contrast and colors, bad viewing angles	3	good sound quality and loud, average bass	3	quiet, good depth, arrows keys could have been bigger	3	doesnt feel premium, but works accurately	2	quiet and cool as per gaming laptop standards		
3	3	3	723	normal	Dell	Inspiron 15 7567 (A562102SIN9)	92390	Black-Red	"15.6"" FHD"	8GB DDR4	i7 7700HQ	4GB GDDR5	NV GTX 1050Ti	1TB 5400RPM	Win 10	Yes	1 yr											15.6	8971	52	1	1	1	8	4	6	3	i7 7700HQ performs 10-15% better than i7 6700HQ	capable of playing even the most demanding games on highest resolution	Inspiron 15 7000_15_Black-Red	Inspiron 15 7567 	A562102SIN9		3	feels premium due to rounded and rubberized surface textures, decent overall material quality, red fan grills and red strips on front edge look stylish	2	poor contrast and colors, bad viewing angles	3	good sound quality and loud, average bass	3	quiet, good depth, arrows keys could have been bigger	3	doesnt feel premium, but works accurately	2	quiet and cool as per gaming laptop standards		
6	6	18	724	normal	Dell	Inspiron 15 5559 (Y566509HIN9)	52999	Silver / Black	"15.6"" HD"	8GB DDR3	i5 6200U	2GB DDR3	AMD R5 M335	1TB 5400RPM	Win 10	No	2 yr											15.6	4100	4	0	0	1	8	2	5	1	i5 6200U performs 30-40% better than i3 6006U & 10-15% worse than i5 7200U	games like battlefield 1 cannot be played, GTA5 at low settings will be just playable	Inspiron 15 5000_15_Black	Inspiron 15 5559 	Y566509HIN9		3	strong hinges, body plastic quality is average	3	very good contrast, poor brightness, average color accuracy, good viewing angles	2	loud, but low quality: thin and lacks bass	2	flat and slightly rough keys, unimpressive depth	3	roughened surface for better precision	3	-		
6	6	18	725	normal	Dell	Inspiron 15 5559 (Z566106HIN9)	56700	White / Blue	"15.6"" HD"	8GB DDR3	i5 6200U	2GB DDR3	AMD R5 M335	1TB 5400RPM	Win 10	No	2 yr											15.6	4100	4	0	0	1	8	2	5	1	i5 6200U performs 30-40% better than i3 6006U & 10-15% worse than i5 7200U	games like battlefield 1 cannot be played, GTA5 at low settings will be just playable	Inspiron 15 5000_15_White	Inspiron 15 5559 	Z566106HIN9		3	strong hinges, body plastic quality is average	3	very good contrast, poor brightness, average color accuracy, good viewing angles	2	loud, but low quality: thin and lacks bass	2	flat and slightly rough keys, unimpressive depth	3	roughened surface for better precision	3	-		
3	3	9	726	normal	Dell	Inspiron 15 5567 (Z563502SIN9)	59000	Black / Grey / White	"15.6"" HD"	8GB DDR4	i5 7200U	2GB GDDR5	AMD R7 M445	1TB 5400RPM	Win 10	Yes	1 yr											15.6	4732	21	1	1	1	8	2	5	2	i5 7200U performs 15-20% better than i5 6200U & 5-10% worse than i7 7500U	not as good as 940MX, 930MX, 920MX, but much better than R5 M430/M330	Inspiron 15 5000 new_15_Black	Inspiron 15 5567 	Z563502SIN9		3	glossy top surface, good plastic body, strong honges	2	low contrast, pale colors, good brightness distribution 	2	good volume, decent quality, lacks bass	3	decent overall	3	roughened surface for better precision	3	-		
6	6	18	727	normal	Lenovo	Ideapad 500 (80NT0132IN)	52199	Black / Silver	"15.6"" FHD"	8GB DDR3	i5 6200U	4GB	AMD R7 M360	1TB 5400RPM	Win 10	No	1 yr											15.6	4100	13	0	0	1	8	4	5	1	i5 6200U performs 30-40% better than i3 6006U & 10-15% worse than i5 7200U	its quite inferior to 940MX, 930MX, 920MX, but better than R5 M430?M330	Ideapad 500_15_Silver	Ideapad 500 	80NT0132IN		3	strong hinges, good plastic, nice brushed metal finish on palm rest	2	average brightness and contrast, poor vertical viewing angles	2	situated underside on front edge, loud but average quality	2	flat, lightly roughened keys, little spongy	3	accurate, large enough	3	slightly warm under heavy usage		
6	6	18	728	normal	Lenovo	Ideapad 500 (80NT00L6IN)	52199	Black / Silver	"15.6"" FHD"	8GB DDR3	i5 6200U	4GB	AMD R7 M360	1TB 5400RPM	Win 10	No	1 yr											15.6	4100	13	0	0	1	8	4	5	1	i5 6200U performs 30-40% better than i3 6006U & 10-15% worse than i5 7200U	its quite inferior to 940MX, 930MX, 920MX, but better than R5 M430?M330	Ideapad 500_15_Silver	Ideapad 500 	80NT00L6IN		3	strong hinges, good plastic, nice brushed metal finish on palm rest	2	average brightness and contrast, poor vertical viewing angles	2	situated underside on front edge, loud but average quality	2	flat, lightly roughened keys, little spongy	3	accurate, large enough	3	slightly warm under heavy usage		
18	24	24	728	360	Acer	Aspire R3-131T (NX.G0YSI.006 / NX.GOYSI.007 / NX.GOYSI.001)	23990	Blue	"11.6"" HD"	4GB DDR3	Pentium N3700	Integrated	Integrated	500GB 5400RPM	Win 10	No	1 yr											11.6	1872	0	0	0	1	4	0	2	0	Pentium N3700 performs 0% better than Celeron N3060 & 40-50% worse than i3 6006U		Aspire R3 / R 11_131T_11_Blue	Aspire R3-131T 	NX.G0YSI.006 / NX.GOYSI.007 / NX.GOYSI.001		3	good quality textured hard plastic, strong hinges, rounded corners and edges	2	good brightness and contrast, poor viewing angles and color accuracy	3	loud, decent quality, lacks bass	3	roughened surface for grip, crisp strokes	3	large enough, smooth	3	-		
12	18	12	729	normal	Asus	A555LF-XO371T / XX262T	34490	Dark Brown	"15.6"" HD"	8GB DDR3	i3 5010U	2GB DDR3	NV GT 930M	1TB 5400RPM	Win 10	No	2 yr											15.6	3064	24	0	0	1	8	2	3	2	i3 5010U performs 0-5% better than i3 5005U & 0-5% worse than i3 6006U	not as good as 940MX, 930MX, but much better than R5 M430/M330	555_15_Brown	A555LF	XO371T / XX262T		2	average quality plastic	2	weak contrast, average brightness and viewing angles	2	very loud but average quality	2	slightly roughened keys for grip, base flexes slightly while typing hard	3	smooth, works well	3	-		
3	9	21	730	normal	Dell	Inspiron 15 3567 (A561224SIN9 / A561222SIN9 / A561208SIN9)	32999	Black	"15.6"" HD"	4GB DDR4	i3 6006U	Integrated	Integrated	1TB 5400RPM	Win 10	Yes	1 yr											15.6	3143	0	1	0	1	4	0	4	0	i3 6006U performs 5-10% better than i3 5005U & 15-20% worse than i3 7100U		Inspiron 15 3000 new_15_Black	Inspiron 15 3567 	A561224SIN9 / A561222SIN9 / A561208SIN9		3	-	2	-	3	-	3	-	3	-	3	-		
3	3	21	731	360	Dell	Inspiron 13 5368 (Z564301SIN9)	67990	Grey	"13.3"" FHD"	8GB DDR4	i5 6200U	Integrated	Integrated	1TB 5400RPM	Win 10	Yes	1 yr											13.3	4100	0	1	0	1	8	0	5	0	i5 6200U performs 30-40% better than i3 6006U & 10-15% worse than i5 7200U		Inspiron 13 5000 2in1_13_Grey	Inspiron 13 5368 	Z564301SIN9		3	strong hinges, body plastic could have been stronger	3	good contrast, low brightness, good viewing angles	2	average quality, thin sound, good volume	3	good spacing, unimpressive depth	3	roughened surface for better precision, responsive	3	-		
3	3	21	732	360	Dell	Inspiron 13 5368 (i5368-7643GRY)	67990	Grey	"13.3"" FHD"	8GB DDR4	i5 6200U	Integrated	Integrated	1TB 5400RPM	Win 10	Yes	1 yr											13.3	4100	0	1	0	1	8	0	5	0	i5 6200U performs 30-40% better than i3 6006U & 10-15% worse than i5 7200U		Inspiron 13 5000 2in1_13_Grey	Inspiron 13 5368 	i5368-7643GRY		3	strong hinges, body plastic could have been stronger	3	good contrast, low brightness, good viewing angles	2	average quality, thin sound, good volume	3	good spacing, unimpressive depth	3	roughened surface for better precision, responsive	3	-		
3	3	9	732	normal	Dell	Inspiron 15 7560 (Z561502SIN9 / A561102SIN9)	69990	Grey	"15.6"" FHD"	8GB DDR4	i5 7200U	4GB GDDR5	NV GT 940MX	1TB 5400RPM	Win 10	Yes	1 yr											15.6	4732	32	1	1	1	8	4	5	2	i5 7200U performs 15-20% better than i5 6200U & 5-10% worse than i7 7500U	940MX is the best mid-range GPU	Inspiron 15 7000_15_Grey	Inspiron 15 7560 	Z561502SIN9 / A561102SIN9		4	tough aluminium unibody hood	4	brilliant color accuracy and contrast, low brightness	2	located at bottom, work well on flat even surface, avergae volume, good quality	3	depth could have been better	4	accurate, roughened surface for better precision	3	-	webcam is located at bottom of screen which is uncomfortable 	
12	18	12	733	normal	Dell	Vostro 15 3558 (Z555107UIN9 / Z555307UIN9)	31790	Black	"15.6"" HD"	4GB DDR3	i3 5005U	2GB DDR3	NV GT 920M	1TB 5400RPM	Ubuntu	No	1 yr											15.6	2923	22	0	0	1	4	2	3	2	i3 5005U performs 40-50% better than Pentium N3540 & 5-10% worse than i3 6006U	not as good as 940MX, 930MX, 920MX, but much better than R5 M430/M330	Vostro 15 3000 old_15_Black	Vostro 15 3558 	Z555107UIN9 / Z555307UIN9		3	plastic quality is average, decent hinges	2	poor color accuracy and viewing angles, good contrast and brightness	3	rich sound, good volume	3	flat roughened keys for better grip, decent typing experience	3	smooth surface, works fine	2	stays cool under normal usage		belongs to dell's business series (less style, stronger chasis, better usability)
1	1	19	440	normal	HP	Spectre Pro 13 G1 (Z6Z35PA)	159290	Black+gold	"13.3"" FHD"	8GB DDR4	i7 6500U	Integrated	Integrated	512GB SSD	Win 10	No	3 yr		1.2									13.3	4431	0	1	0	3	8	0	5	0	i7 6500U performs 5-10% better than i5 6200U & 5-10% worse than i5 7200U		Spectre / Spectre Pro_13_Black+Gold	Spectre Pro 13 G1	Z6Z35PA		4	best you can ask for	4	briliant contrast and color accuracy, good brightness	3	good volume, decent quality, lacks base	4	shallow, but crisp and comfortable	4	smooth glass touchpad, precise	2	area close to screen gets hot, palm rest and keyboard remain comfortable		
1.5	1.5	19.5	443	normal	HP	Spectre Pro 13 G1 (Y4S09PA)	144254	Black+gold	"13.3"" FHD"	8GB DDR3	i7 6500U	Integrated	Integrated	256GB SSD	Win 10 Pro	No	3 yr		1.2									13.3	4431	0	0	0	3	8	0	5	0	i7 6500U performs 5-10% better than i5 6200U & 5-10% worse than i5 7200U		Spectre / Spectre Pro_13_Black+Gold	Spectre Pro 13 G1	Y4S09PA		4	best you can ask for	4	briliant contrast and color accuracy, good brightness	3	good volume, decent quality, lacks base	4	shallow, but crisp and comfortable	4	smooth glass touchpad, precise	2	area close to screen gets hot, palm rest and keyboard remain comfortable		
25	31	26	736	normal	Lenovo	G50-45 (80E3019EIH / 80E301CYIN)	21890	Black	"15.6"" HD"	2GB DDR3	AMD E1-6010	Integrated	Integrated	500GB 5400RPM	Win 8.1	No	1 yr											15.6	841	0	0	0	1	2	0	1	0	AMD E1-6010 performs 30-40% better than AMD A4-1250 & 10-15% worse than AMD E1-7010		G50-45, G50-80, G50-30_15_Black	G50-45 	80E3019EIH / 80E301CYIN		2	completely plastic, hinges arent very strong, average overall	2	-	3	good voulme, average quality	3	a little spongy but good overall	3	-	3	-		
6	12	24	737	normal	Lenovo	G50-80 (80E5021EIN / 80E502FEIN)	36499	Black	"15.6"" HD"	4GB DDR3	i5 5200U	Integrated	Integrated	1TB 5400RPM	DOS	No	1 yr											15.6	3491	0	0	0	1	4	0	4	0	i5 5200U performs 10-15% better than i3 6006U & 10-15% worse than i5 6200U		G50-45, G50-80, G50-30_15_Black	G50-80 	80E5021EIN / 80E502FEIN		2	completely plastic, hinges arent very strong, average overall	2	-	3	good voulme, average quality	3	a little spongy but good overall	3	-	3	-		
3	9	21	738	normal	Lenovo	Ideapad 110 (80UD00PMIH / 80UD007KUS)	34764	Black	"15.6"" HD"	8GB DDR4	i3 6100U	Integrated	Integrated	1TB 5400RPM	Win 10	No	1 yr											15.6	3754	0	1	0	1	8	0	4	0	i3 6100U performs 15-20% better than i3 6006U & 0-5% worse than i3 7100U		Ideapad 100_15_Black	Ideapad 110 	80UD00PMIH / 80UD007KUS		2	all plastic, lid is textured, palm rest area is roughened	2	decent contrast and brightness, poor color accuracy and viewing angles	1	low volume, bad quality	3	flat roughened keys, medium depth	3	roughened surface, works fine	3	-		
6	12	24	739	normal	Acer	Aspire ES1-572 (UN.GKQSI.003 / UN.GKRSI.001)	23990	Black	"15.6"" HD"	4GB DDR3	i3 6100U	Integrated	Integrated	500GB 5400RPM	Linux	No	1 yr											15.6	3754	0	0	0	1	4	0	4	0	i3 6100U performs 15-20% better than i3 6006U & 0-5% worse than i3 7100U		Aspire ES1_523, 524, 533, 572_15_Black	Aspire ES1-572 	UN.GKQSI.003 / UN.GKRSI.001		3	synthetic material is used, texture on lid and base top, sturdy build	2	average brightness and contrast, poor color accuracy and viewing angles	2	dull tinny sound	2	slightky roughened concave keys for grip,a little shallow	3	smooth, works well	3	underside gets slightly warm under heavy usage		
3	9	21	740	normal	Acer	Aspire E5-575 (NX.GE6SI.006 / NX.GE65I.003)	32990	Black / Blue	"15.6"" HD"	4GB DDR4	i3 6100U	Integrated	Integrated	1TB 5400RPM	Win 10	No	1 yr											15.6	3754	0	1	0	1	4	0	4	0	i3 6100U performs 15-20% better than i3 6006U & 0-5% worse than i3 7100U		Aspire E5_523, 553, 575_15_Black	Aspire E5-575 	NX.GE6SI.006 / NX.GE65I.003		3	plastic case, palm rest area has subtle brushed finish, bottom and lid have line pattern, lid is soft and flexible but solid case overall	2	average brightness and contrast, bad viewing angles	2	average quality, slightly hollow sound, good voulme	3	slightky roughened concave keys for grip, numeric keypad is small	4	glossy edges, smooth surface, precise and accurate	2	underside heats up under heavy usage		
25	31	26	741	detachable	Acer	One 10 S1001 (NT.MUPSI.001 / NT.MUPSI.003)	20990	Silver / Black	"10.1"" HD"	2GB DDR3	Atom Z3735F	Integrated	Integrated	500GB 5400RPM + 32GB eMMC	Win 8.1	No	1 yr											10.1	908	0	0	0	1	2	0	1	0	Atom Z3735F performs 0-5% better than Celeron N3050 & 50-60% worse than Pentium N3700		One 10_S1001, S1002_10_Silver	One 10 S1001 	NT.MUPSI.001 / NT.MUPSI.003		4	good quality hard plastic, brushed aluminium finish on lid	3	great contrast, good brightness	2	decent considering size of laptop	3	-	3	-	2	gets warm under prolonged or heavy usage		
